Month,County,Plan Type,Plan Category,Plan,Plan Name Raw,Enrollees,Suppressed
2019-07-01,San Diego ,Special Project,Medical,Rady Childrens Hosp,Rady Childrens Hosp/San Diego,363.0,False
2019-07-01,San Francisco,Commercial Plan (2 Plan),Medical,Anthem Blue Cross,Anthem Blue Cross/San Francisco,18108.0,False
2019-07-01,San Francisco,Local Initiative (2 Plan),Medical,San Francisco Health Plan,San Francisco Health Plan/San Francisco,126905.0,False
2019-07-01,San Francisco,PACE,PACE,ONLOK Senior Health Services,ONLOK Senior Health Services/San Francisco,997.0,False
2019-07-01,San Francisco,Special Project,Medical,Family Mosaic Project,Family Mosaic Project/San Francisco,26.0,False
2019-07-01,San Joaquin,Commercial Plan (2 Plan),Medical,Health Net Community Solutions,Health Net Community Solutions/San Joaquin,20238.0,False
2019-07-01,San Joaquin,Local Initiative (2 Plan),Medical,Health Plan of San Joaquin,Health Plan of San Joaquin/San Joaquin,212071.0,False
2019-07-01,San Joaquin,Special Project,PACE,Stockton PACE,Stockton PACE/San Joaquin,66.0,False
2019-07-01,San Luis Obispo,COHS,Medical,CenCal Health,CenCal Health/San Luis Obispo,51815.0,False
2019-07-01,San Mateo,COHS,Medical,Health Plan of San Mateo,Health Plan of San Mateo/San Mateo,102477.0,False
2019-07-01,San Mateo,Cal MediConnect,Duals (CMC/CCI),Health Plan of San Mateo (CMC),Health Plan of San Mateo (CMC)/San Mateo,8786.0,False
2019-07-01,Santa Barbara,COHS,Medical,CenCal Health,CenCal Health/Santa Barbara,124559.0,False
2019-07-01,Santa Clara,Cal MediConnect,Duals (CMC/CCI),Anthem Blue Cross (CMC),Anthem Blue Cross (CMC)/Santa Clara,2296.0,False
2019-07-01,Santa Clara,Cal MediConnect,Duals (CMC/CCI),Santa Clara Family Health Plan (CMC),Santa Clara Family Health Plan (CMC)/Santa Clara,7791.0,False
2019-07-01,Santa Clara,Commercial Plan (2 Plan),Medical,Anthem Blue Cross,Anthem Blue Cross/Santa Clara,66575.0,False
2019-07-01,Santa Clara,Local Initiative (2 Plan),Medical,Santa Clara Family Health Plan,Santa Clara Family Health Plan/Santa Clara,240005.0,False
2019-07-01,Santa Clara,PACE,PACE,ONLOK Lifeways,ONLOK Lifeways/Santa Clara,300.0,False
2019-07-01,Santa Cruz,COHS,Medical,Central California Alliance for Health,Central California Alliance for Health/Santa Cruz,65755.0,False
2019-07-01,Shasta,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Shasta,58798.0,False
2019-07-01,Sierra,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Sierra,335.0,False
2019-07-01,Sierra,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Sierra,233.0,False
2019-07-01,Siskiyou,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Siskiyou,17079.0,False
2019-07-01,Solano,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Solano,106763.0,False
2019-07-01,Sonoma,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Sonoma,104635.0,False
2019-07-01,Stanislaus,Commercial Plan (2 Plan),Medical,Health Net Community Solutions,Health Net Community Solutions/Stanislaus,63015.0,False
2019-07-01,Stanislaus,Local Initiative (2 Plan),Medical,Health Plan of San Joaquin,Health Plan of San Joaquin/Stanislaus,128789.0,False
2019-07-01,Stanislaus,Special Project,PACE,Stockton PACE,Stockton PACE/Stanislaus,,True
2019-07-01,Sutter,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Sutter,21151.0,False
2019-07-01,Sutter,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Sutter,10585.0,False
2019-07-01,Tehama,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Tehama,8288.0,False
2019-07-01,Tehama,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Tehama,11451.0,False
2019-07-01,Trinity,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Trinity,4152.0,False
2019-07-01,Tulare,Commercial Plan (2 Plan),Medical,Health Net Community Solutions,Health Net Community Solutions/Tulare,111622.0,False
2019-07-01,Tulare,Local Initiative (2 Plan),Medical,Anthem Blue Cross,Anthem Blue Cross/Tulare,93269.0,False
2019-07-01,Tuolumne,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Tuolumne,4812.0,False
2019-07-01,Tuolumne,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Tuolumne,5333.0,False
2019-07-01,Ventura,COHS,Medical,Gold Coast Health Plan,Gold Coast Health Plan/Ventura,196398.0,False
2019-07-01,Yolo,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Yolo,50945.0,False
2019-07-01,Yuba,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Yuba,15759.0,False
2019-07-01,Yuba,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Yuba,9398.0,False
2019-08-01,Alameda,Commercial Plan (2 Plan),Medical,Anthem Blue Cross,Anthem Blue Cross/Alameda,58684.0,False
2019-08-01,Alameda,Local Initiative (2 Plan),Medical,Alameda Alliance for Health,Alameda Alliance for Health/Alameda,251590.0,False
2019-08-01,Alameda,PACE,PACE,ONLOK Senior Health Services,ONLOK Senior Health Services/Alameda,282.0,False
2019-08-01,Alameda,Special Project,Medical,Center for Elders Independence,Center for Elders Independence/Alameda,669.0,False
2019-08-01,Alpine,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Alpine,152.0,False
2019-08-01,Alpine,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Alpine,77.0,False
2019-08-01,Amador,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Amador,4682.0,False
2019-08-01,Amador,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Amador,1257.0,False
2019-08-01,Amador,Regional,Medical,Kaiser Permanente,Kaiser Permanente/Amador,111.0,False
2019-08-01,Butte,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Butte,22841.0,False
2019-08-01,Butte,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Butte,39852.0,False
2019-08-01,Calaveras,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Calaveras,4167.0,False
2019-08-01,Calaveras,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Calaveras,5298.0,False
2019-08-01,Colusa,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Colusa,4662.0,False
2019-08-01,Colusa,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Colusa,3152.0,False
2019-08-01,Contra Costa,Commercial Plan (2 Plan),Medical,Anthem Blue Cross,Anthem Blue Cross/Contra Costa,26523.0,False
2019-08-01,Contra Costa,Local Initiative (2 Plan),Medical,Contra Costa Health Plan,Contra Costa Health Plan/Contra Costa,176659.0,False
2019-08-01,Contra Costa,Special Project,Medical,Center for Elders Independence,Center for Elders Independence/Contra Costa,97.0,False
2019-08-01,Del Norte,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Del Norte,11131.0,False
2019-08-01,El Dorado,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/El Dorado,8302.0,False
2019-08-01,El Dorado,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/El Dorado,18292.0,False
2019-08-01,El Dorado,Regional,Medical,Kaiser Permanente,Kaiser Permanente/El Dorado,2086.0,False
2019-08-01,Fresno,Commercial Plan (2 Plan),Medical,Anthem Blue Cross,Anthem Blue Cross/Fresno,105821.0,False
2019-08-01,Fresno,Local Initiative (2 Plan),Medical,CalViva Health,CalViva Health/Fresno,292280.0,False
2019-08-01,Fresno,PACE,PACE,Central Valley Medical Service Corp,Central Valley Medical Service Corp/Fresno,681.0,False
2019-08-01,Glenn,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Glenn,2650.0,False
2019-08-01,Glenn,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Glenn,7360.0,False
2019-08-01,Humboldt,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Humboldt,52110.0,False
2019-08-01,Humboldt,PACE,PACE,"Humboldt Senior Resource Center, Inc.","Humboldt Senior Resource Center, Inc./Humboldt",174.0,False
2019-08-01,Imperial,Imperial Model,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Imperial,61646.0,False
2019-08-01,Imperial,Imperial Model,Medical,Molina Healthcare of California,Molina Healthcare of California/Imperial,14085.0,False
2019-08-01,Inyo,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Inyo,1922.0,False
2019-08-01,Inyo,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Inyo,1824.0,False
2019-08-01,Kern,Commercial Plan (2 Plan),Medical,Health Net Community Solutions,Health Net Community Solutions/Kern,66357.0,False
2019-08-01,Kern,Local Initiative (2 Plan),Medical,Kern Health Systems,Kern Health Systems/Kern,259626.0,False
2019-08-01,Kings,Commercial Plan (2 Plan),Medical,Anthem Blue Cross,Anthem Blue Cross/Kings,19275.0,False
2019-08-01,Kings,Local Initiative (2 Plan),Medical,CalViva Health,CalViva Health/Kings,29470.0,False
2019-08-01,Lake,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Lake,30011.0,False
2019-08-01,Lassen,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Lassen,7097.0,False
2019-08-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),Anthem Blue Cross (CMC),Anthem Blue Cross (CMC)/Los Angeles,2782.0,False
2019-08-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),Blue Shield of California Promise (CMC),Blue Shield of California Promise (CMC)/Los Angeles,2633.0,False
2019-08-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),Health Net Community Solutions,Health Net Community Solutions (CMC)/Los Angeles,8135.0,False
2019-08-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),L.A. Care Health Plan,L.A. Care Health Plan (CMC)/Los Angeles,15403.0,False
2019-08-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),Molina Healthcare Los Angeles CCI,Molina Healthcare Los Angeles CCI,1860.0,False
2019-08-01,Los Angeles,Commercial Plan (2 Plan),Medical,Health Net Community Solutions,Health Net Community Solutions/Los Angeles,952519.0,False
2019-08-01,Los Angeles,Dental,Dental,Access Dental Plan,Access Dental Plan/LA,143105.0,False
2019-08-01,Los Angeles,Dental,Dental,Health Net of California,Health Net of California,173079.0,False
2019-08-01,Los Angeles,Dental,Dental,Liberty Dental Plan of CA (LA),Liberty Dental Plan of CA (LA),62206.0,False
2019-08-01,Los Angeles,Local Initiative (2 Plan),Medical,L.A. Care Health Plan,L.A. Care Health Plan/Los Angeles,2024068.0,False
2019-08-01,Los Angeles,PACE,PACE,Pacific PACE,Pacific PACE/Los Angeles,,True
2019-08-01,Los Angeles,Primary Care Case Mgmt,Medical,AIDS Healthcare Foundation,AIDS Healthcare Foundation/Los Angeles,610.0,False
2019-08-01,Los Angeles,SCAN,Medical,SCAN Health Plan,SCAN Health Plan/Los Angeles,9112.0,False
2019-08-01,Los Angeles,Special Project,Medical,AltaMed Health Sr. Buena Care,Alta Med Health Senior Buenacare/Los Angeles,2620.0,False
2019-08-01,Los Angeles,Special Project,Medical,Brandman Centers for Senior Care,Brandman Centers for Senior Care/Los Angeles,249.0,False
2019-08-01,Madera,Commercial Plan (2 Plan),Medical,Anthem Blue Cross,Anthem Blue Cross/Madera,19578.0,False
2019-08-01,Madera,Local Initiative (2 Plan),Medical,CalViva Health,CalViva Health/Madera,37352.0,False
2019-08-01,Marin,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Marin,37267.0,False
2019-08-01,Mariposa,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Mariposa,3059.0,False
2019-08-01,Mariposa,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Mariposa,854.0,False
2019-08-01,Mendocino,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Mendocino,36944.0,False
2019-08-01,Merced,COHS,Medical,Central California Alliance for Health,Central California Alliance for Health/Merced,121208.0,False
2019-08-01,Modoc,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Modoc,3200.0,False
2019-08-01,Mono,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Mono,1541.0,False
2019-08-01,Mono,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Mono,955.0,False
2019-08-01,Monterey,COHS,Medical,Central California Alliance for Health,Central California Alliance for Health/Monterey,150876.0,False
2019-08-01,Napa,COHS,Medical,Partnership Health Plan of California,Partnership Health Plan of California/Napa,27618.0,False
2019-08-01,Nevada,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Nevada,11317.0,False
2019-08-01,Nevada,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Nevada,8784.0,False
2019-08-01,Orange,COHS,Medical,CalOptima,CalOptima/Orange,733463.0,False
2019-08-01,Orange,Cal MediConnect,Duals (CMC/CCI),CalOptima (CMC),CalOptima (CMC)/Orange,14039.0,False
2019-08-01,Orange,PACE,PACE,CalOPTIMA PACE,CalOPTIMA PACE/Orange,344.0,False
2019-08-01,Placer,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Placer,27427.0,False
2019-08-01,Placer,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Placer,9568.0,False
2019-08-01,Placer,Regional,Medical,Kaiser Permanente,Kaiser Permanente/Placer,7963.0,False
2019-08-01,Plumas,Regional,Medical,Anthem Blue Cross,Anthem Blue Cross/Plumas,2594.0,False
2019-08-01,Plumas,Regional,Medical,California Health and Wellness Plan,California Health and Wellness Plan/Plumas,2574.0,False
2019-08-01,Riverside,Cal MediConnect,Duals (CMC/CCI),Inland Empire Health Plan (CMC),Inland Empire Health Plan (CMC)/Riverside,13906.0,False
2019-08-01,Riverside,Cal MediConnect,Duals (CMC/CCI),Molina Healthcare Riverside CCI,Molina Healthcare Riverside CCI,1729.0,False
2019-08-01,Riverside,Commercial Plan (2 Plan),Medical,Molina Healthcare of California,Molina Healthcare of California/Riverside,81186.0,False
2019-08-01,Riverside,Local Initiative (2 Plan),Medical,Inland Empire Health Plan,Inland Empire Health Plan/Riverside,611728.0,False
2019-08-01,Riverside,PACE,PACE,Innovage,Innovage/Riverside,189.0,False
2019-08-01,Riverside,SCAN,Medical,SCAN Health Plan,SCAN Health Plan/Riverside,2511.0,False
2019-08-01,Sacramento,Dental,Dental,Access Dental Plan,Access Dental Plan/Sacto,126786.0,False
2019-08-01,Sacramento,Dental,Dental,Health Net of California Dental,Health Net of California Dental,127838.0,False
2019-08-01,Sacramento,Dental,Dental,Liberty Dental Plan of CA,Liberty Dental Plan of CA/Sacto,164645.0,False
2019-08-01,Sacramento,Geographic Managed Care,Medical,Aetna,Aetna/Sacramento,7700.0,False
2019-08-01,Sacramento,Geographic Managed Care,Medical,Anthem Blue Cross,Anthem Blue Cross/Sacramento,178132.0,False
2019-08-01,Sacramento,Geographic Managed Care,Medical,Health Net Community Solutions,Health Net Community Solutions/Sacramento,106098.0,False
2019-08-01,Sacramento,Geographic Managed Care,Medical,Kaiser Permanente,Kaiser Permanente/Sacramento,88139.0,False
2019-08-01,Sacramento,Geographic Managed Care,Medical,Molina Healthcare of California,Molina Healthcare of California/Sacramento,50531.0,False
2019-08-01,Sacramento,Special Project,Medical,Sutter SeniorCare,Sutter SeniorCare/Sacramento,383.0,False
2019-08-01,San Benito,San Benito Model,Medical,Anthem Blue Cross,Anthem Blue Cross/San Benito,7877.0,False
2019-08-01,San Bernardino,Cal MediConnect,Duals (CMC/CCI),Inland Empire Health Plan (CMC),Inland Empire Health Plan (CMC)/San Bernardino,13328.0,False
2019-08-01,San Bernardino,Cal MediConnect,Duals (CMC/CCI),Molina Healthcare San Bernardino CCI,Molina Healthcare San Bernardino CCI,1624.0,False
2019-08-01,San Bernardino,Commercial Plan (2 Plan),Medical,Molina Healthcare of California,Molina Healthcare of California/San Bernardino,66335.0,False
2019-08-01,San Bernardino,Local Initiative (2 Plan),Medical,Inland Empire Health Plan,Inland Empire Health Plan/San Bernardino,620400.0,False
2019-08-01,San Bernardino,PACE,PACE,Innovage,Innovage/San Bernardino,548.0,False
2019-08-01,San Bernardino,SCAN,Medical,SCAN Health Plan,SCAN Health Plan/San Bernardino,1741.0,False
2019-08-01,San Diego ,Cal MediConnect,Duals (CMC/CCI),Blue Shield of California Promise (CMC),Blue Shield of California Promise (CMC)/San Diego,2174.0,False
2019-08-01,San Diego ,Cal MediConnect,Duals (CMC/CCI),Community Health Group (CMC),Community Health Group (CMC)/San Diego,6210.0,False
2019-08-01,San Diego ,Cal MediConnect,Duals (CMC/CCI),Health Net Community Solutions,Health Net Community Solutions (CMC)/San Diego,1423.0,False
2019-08-01,San Diego ,Cal MediConnect,Duals (CMC/CCI),Molina Healthcare San Diego CCI,Molina Healthcare San Diego CCI,4151.0,False
2019-08-01,San Diego ,Geographic Managed Care,Medical,Aetna,Aetna/San Diego,10117.0,False
2019-08-01,San Diego ,Geographic Managed Care,Medical,Blue Shield of California Promise,Blue Shield of California Promise/San Diego,80875.0,False
2019-08-01,San Diego ,Geographic Managed Care,Medical,Community Health Group,Community Health Group/San Diego,256144.0,False
2019-08-01,San Diego ,Geographic Managed Care,Medical,Health Net Community Solutions,Health Net Community Solutions/San Diego,67215.0,False
2019-08-01,San Diego ,Geographic Managed Care,Medical,Kaiser Permanente,Kaiser Permanente/San Diego,49569.0,False
2019-08-01,San Diego ,Geographic Managed Care,Medical,Molina Healthcare of California,Molina Healthcare of California/San Diego,216724.0,False
