2024 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H6830 ,Local CCP ,CENTENE VENTURE COMPANY KANSAS ,Wellcare by Allwell ,Centene Corporation ,Not enough data available ,66%,Plan too small to be measured ,54%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,71%,82%,69%,Not enough data available ,Not enough data available ,53%,No data available ,Not enough data available ,No data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,97%,100%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,99,88%,87%,88%,86%,79%
H6832 ,Local CCP ,"ALIGN SENIOR CARE MI, LLC ",Align Senior Care ,"Innovative Long Term Care Management, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,100%,99%,98%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,98%,98%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,100,Not enough data available ,79%,89%,100%,Not enough data available
H6847 ,Local CCP ,"Mass General Brigham Health Plan, Inc. ",Mass General Brigham Health Plan ,Mass General Brigham Incorporated ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,81%,75%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6851 ,Local CCP ,"BOSTON MEDICAL CENTER HEALTH PLAN, INC. ",WellSense Health Plan ,"BMC Health System, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,91%,98%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,99,Not enough data available ,Not enough data available ,93%,80%,Not enough data available
H6852 ,Local CCP ,DEVOTED HEALTH PLAN OF PENNSYLVANIA INC ,Devoted Health ,"Devoted Health, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,98%,97%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6870 ,Demo ,"SUPERIOR HEALTHPLAN, INC. ",Superior HealthPlan ,Centene Corporation ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available
H6874 ,Local CCP ,"ASPIRUS HEALTH PLAN, INC. ",Aspirus Health Plan ,"Aspirus, Inc. ",Not enough data available ,73%,Plan too small to be measured ,51%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,72%,89%,80%,Not enough data available ,Not enough data available ,57%,No data available ,Not enough data available ,No data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,95%,97%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,100,87%,92%,89%,Not enough data available ,81%
H6876 ,Local CCP ,"ZING HEALTH OF MICHIGAN, INC. ",Zing Health ,"Zing Health Consolidator, Inc ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6891 ,Local CCP ,"AMERICAN HEALTH PLAN OF TX, INC. ",American Health Advantage of Texas ,Mitchell Family Office ,Not enough data available ,Not enough data available ,Plan too small to be measured ,No data available ,100%,100%,100%,Not enough data available ,No data available ,No data available ,Not enough data available ,No data available ,No data available ,Not enough data available ,No data available ,Not enough data available ,Not enough data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,8%,Not enough data available ,Not enough data available ,Not enough data available ,81%,77%,Not enough data available ,8%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,98,88%,75%,82%,71%,75%
H6898 ,Local CCP ,"VERMONT BLUE ADVANTAGE, INC. ",Vermont Blue Advantage ,Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,Not enough data available ,83%,87%,53%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,74%,81%,67%,54%,54%,54%,7%,79%,53%,52%,79,78,90,85,85,86,0.08,1%,Medicare shows only a Star Rating for this topic ,79%,77%,95%,98%,0.08,1%,Medicare shows only a Star Rating for this topic ,85,89,100,89%,91%,91%,81%,82%
H6910 ,Local CCP ,"MOUNT CARMEL HEALTH PLAN OF IDAHO, INC. ",Saint Alphonsus Health Plan ,Trinity Health Corporation ,74%,71%,74%,52%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,72%,70%,58%,50%,49%,61%,No data available ,Not enough data available ,60%,51%,80,78,90,87,88,86,0.25,12%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,84%,97%,0.25,12%,Medicare shows only a Star Rating for this topic ,86,90,94,90%,92%,90%,87%,84%
H6959 ,Local CCP ,"ISNP VENTURES, LLC ",KeyCare Advantage ,"ISNP Holdings, LLC ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,100%,100%,100%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,95%,97%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,95,Not enough data available ,84%,91%,96%,96%
H6975 ,Local CCP ,"WELLCARE OF ALABAMA, INC. ",Wellcare ,Centene Corporation ,Not enough data available ,52%,56%,35%,59%,78%,76%,Not enough data available ,53%,64%,61%,Not enough data available ,Not enough data available ,29%,No data available ,Not enough data available ,27%,41%,78,75,88,82,85,Not enough data available ,1.37,55%,Not enough data available ,87%,100%,97%,100%,1.37,55%,Medicare shows only a Star Rating for this topic ,87,90,97,80%,82%,78%,81%,85%
