2025 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H0628 ,Local CCP ,AETNA HEALTH OF OHIO INC. ,Aetna Medicare ,CVS Health Corporation ,72%,75%,66%,44%,71%,100%,95%,48%,76%,90%,84%,52%,44%,94%,13%,87%,57%,58%,82,83,92,89,90,86,0.22,21%,Medicare shows only a Star Rating for this topic ,91%,98%,100%,97%,0.22,21%,Medicare shows only a Star Rating for this topic ,90,93,99,86%,89%,89%,97%,86%
H0630 ,Local CCP ,KAISER FOUNDATION HP OF CO ,Kaiser Permanente ,"Kaiser Foundation Health Plan, Inc. ",79%,81%,83%,61%,78%,100%,97%,67%,83%,88%,86%,56%,43%,93%,11%,92%,94%,59%,76,78,92,87,89,88,0.06,2%,Medicare shows only a Star Rating for this topic ,99%,97%,98%,100%,0.06,2%,Medicare shows only a Star Rating for this topic ,93,94,100,91%,93%,93%,94%,91%
H0672 ,Local CCP ,"CIGNA HEALTHCARE OF COLORADO, INC. ",Cigna Healthcare ,The Cigna Group ,64%,70%,62%,53%,74%,87%,91%,Not enough data available ,64%,76%,73%,47%,44%,84%,9%,85%,61%,51%,77,82,87,83,81,83,0.72,34%,Medicare shows only a Star Rating for this topic ,99%,98%,95%,97%,0.72,34%,Medicare shows only a Star Rating for this topic ,83,88,100,82%,89%,87%,94%,82%
H0710 ,Local CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",47%,79%,Plan too small to be measured ,No data available ,99%,99%,100%,Not enough data available ,91%,89%,Not enough data available ,No data available ,No data available ,7%,9%,90%,17%,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.07,7%,Medicare shows only a Star Rating for this topic ,100%,96%,98%,100%,0.07,7%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,99,92%,92%,95%,97%,92%
H0712 ,Local CCP ,"WELLCARE OF CONNECTICUT, INC. ",Wellcare ,Centene Corporation ,67%,74%,75%,52%,63%,93%,91%,Not enough data available ,71%,82%,79%,64%,Not enough data available ,64%,9%,85%,53%,50%,81,84,90,86,84,86,0.24,27%,Medicare shows only a Star Rating for this topic ,85%,97%,98%,100%,0.24,27%,Medicare shows only a Star Rating for this topic ,88,89,98,89%,89%,88%,88%,85%
H0724 ,Local CCP ,"BUCKEYE HEALTH PLAN COMMUNITY SOLUTIONS, Inc. ",Wellcare by Allwell ,Centene Corporation ,Plan not required to report measure ,56%,Plan too small to be measured ,45%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,53%,70%,68%,52%,35%,62%,15%,80%,54%,50%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.16,Not enough data available ,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,0.16,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,99,83%,88%,86%,92%,86%
H0738 ,Local CCP ,"AmeriHealth Caritas VIP Next, Inc. ",AmeriHealth Caritas VIP Care (HMO-D-SNP) ,"Independence Health Group, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,74%,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,97%,97%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,98,Not enough data available ,Not enough data available ,69%,Not enough data available ,Not enough data available
H0755 ,Local CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",71%,74%,77%,53%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,37%,76%,89%,77%,52%,39%,60%,13%,89%,49%,59%,81,85,89,87,86,87,0.1,19%,Medicare shows only a Star Rating for this topic ,99%,98%,98%,100%,0.1,19%,Medicare shows only a Star Rating for this topic ,87,90,99,87%,91%,89%,83%,87%
H0764 ,Local CCP ,"UNITEDHEALTHCARE OF NEW ENGLAND, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",79%,82%,Plan too small to be measured ,Plan too new to be measured ,87%,94%,98%,Not enough data available ,79%,84%,87%,Plan too new to be measured ,Plan too new to be measured ,61%,No data available ,Not enough data available ,47%,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,36%,Not enough data available ,Not enough data available ,Not enough data available ,98%,100%,Not enough data available ,36%,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,99,90%,90%,84%,90%,88%
H0783 ,Local CCP ,"HUMANA BENEFIT PLAN OF TEXAS, INC. ",Humana ,Humana Inc. ,70%,77%,Plan too small to be measured ,51%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,78%,84%,81%,Not enough data available ,Not enough data available ,75%,No data available ,Not enough data available ,64%,56%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.49,44%,Not enough data available ,Not enough data available ,Not enough data available ,98%,97%,0.49,44%,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,84,87%,89%,92%,79%,87%
H0845 ,Local CCP ,"UNITEDHEALTHCARE OF ILLINOIS, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,98%,100%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H0885 ,Local CCP ,HEALTHIER NEW JERSEY INSURANCE COMPANY ,Braven Health ,"Horizon Mutual Holdings, Inc ",73%,70%,71%,54%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,44%,68%,83%,82%,54%,36%,82%,13%,89%,54%,63%,81,84,90,87,88,85,0.21,6%,Medicare shows only a Star Rating for this topic ,98%,98%,98%,97%,0.21,6%,Medicare shows only a Star Rating for this topic ,85,88,98,88%,91%,90%,93%,89%
H0907 ,Local CCP ,"WELLPOINT IOWA, INC. ",Wellpoint ,"Elevance Health, Inc. ",62%,68%,63%,44%,78%,98%,95%,Not enough data available ,71%,79%,79%,67%,Not enough data available ,64%,12%,86%,49%,65%,84,87,90,88,86,89,0.5,31%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,100%,100%,0.5,31%,Medicare shows only a Star Rating for this topic ,87,91,97,86%,86%,89%,88%,84%
H0908 ,Local CCP ,"BUCKEYE COMMUNITY HEALTH PLAN, INC. ",Wellcare by Allwell ,Centene Corporation ,Plan not required to report measure ,57%,58%,39%,66%,94%,89%,Not enough data available ,56%,74%,75%,53%,32%,63%,14%,88%,52%,55%,81,Not enough data available ,88,88,85,Not enough data available ,0.68,39%,Medicare shows only a Star Rating for this topic ,100%,100%,98%,100%,0.68,39%,Medicare shows only a Star Rating for this topic ,87,90,98,82%,86%,85%,94%,84%
H0913 ,Local CCP ,"WELLCARE HEALTH PLANS OF NEW JERSEY, INC. ",Wellcare ,Centene Corporation ,64%,53%,69%,58%,70%,94%,92%,23%,58%,78%,73%,68%,Not enough data available ,43%,9%,87%,46%,55%,76,Not enough data available ,86,Not enough data available ,83,Not enough data available ,0.42,29%,Medicare shows only a Star Rating for this topic ,90%,94%,98%,100%,0.42,29%,Medicare shows only a Star Rating for this topic ,85,Not enough data available ,98,87%,88%,86%,96%,89%
H0927 ,Demo ,HEALTH CARE SERVICE CORPORATION ,Blue Cross Community MMAI ,Health Care Service Corporation ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,CMS identified issues with this plan's data ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available
H0976 ,Local CCP ,SCAN HEALTH PLAN ,SCAN Health Plan ,SCAN Group ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,94%,100%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H0978 ,Local CCP ,"SCAN HEALTH PLAN NEVADA, INC. ",SCAN Health Plan ,SCAN Group ,Not enough data available ,65%,63%,58%,82%,100%,100%,Not enough data available ,81%,85%,86%,50%,45%,93%,No data available ,Not enough data available ,82%,46%,72,79,88,82,88,82,0.45,23%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,94%,100%,0.45,23%,Medicare shows only a Star Rating for this topic ,90,89,100,88%,90%,90%,96%,90%
H0982 ,Local CCP ,"SOLIS HEALTH PLANS, INC. ",Solis Health Plans ,"Athena Healthcare Holdings, LLC ",80%,66%,52%,66%,CMS identified issues with this plan's data ,96%,98%,Not enough data available ,77%,83%,90%,72%,Not enough data available ,64%,No data available ,97%,38%,49%,88,92,93,94,92,93,0.83,27%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,70%,71%,0.83,27%,Medicare shows only a Star Rating for this topic ,93,Not enough data available ,100,91%,89%,86%,91%,94%
H1016 ,Local CCP ,"AVMED, INC. ",AvMed Medicare ,Sentara Health Care (SHC) ,85%,81%,72%,64%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,67%,79%,90%,82%,63%,54%,69%,12%,88%,51%,66%,81,85,92,87,88,88,0.16,9%,Medicare shows only a Star Rating for this topic ,98%,91%,100%,92%,0.16,9%,Medicare shows only a Star Rating for this topic ,87,89,99,86%,92%,89%,67%,88%
H1019 ,Local CCP ,"CAREPLUS HEALTH PLANS, INC. ","CarePlus Health Plans, Inc. ",Humana Inc. ,82%,78%,57%,62%,86%,95%,97%,62%,81%,89%,87%,63%,47%,86%,12%,88%,57%,68%,81,85,91,88,89,86,0.21,26%,Medicare shows only a Star Rating for this topic ,99%,99%,97%,100%,0.21,26%,Medicare shows only a Star Rating for this topic ,89,89,84,89%,91%,90%,94%,92%
H1032 ,Local CCP ,"Sunshine State Health Plan, Inc. ",Wellcare ,Centene Corporation ,76%,70%,62%,47%,64%,94%,93%,38%,83%,83%,79%,58%,Not enough data available ,77%,11%,86%,59%,61%,82,84,91,Not enough data available ,85,Not enough data available ,0.28,32%,Medicare shows only a Star Rating for this topic ,90%,93%,98%,100%,0.28,32%,Medicare shows only a Star Rating for this topic ,89,Not enough data available ,98,87%,90%,89%,97%,90%
H1035 ,Local CCP ,"FLORIDA BLUE MEDICARE, INC. ",Florida Blue HMO ,Guidewell Mutual Holding Corporation ,77%,76%,67%,55%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,38%,71%,86%,77%,50%,41%,59%,10%,84%,40%,61%,81,85,90,87,88,86,0.18,15%,Medicare shows only a Star Rating for this topic ,98%,95%,94%,92%,0.18,15%,Medicare shows only a Star Rating for this topic ,89,90,98,85%,89%,87%,90%,88%
H1036 ,Local CCP ,"HUMANA MEDICAL PLAN, INC. ",Humana ,Humana Inc. ,81%,83%,61%,56%,76%,97%,98%,57%,86%,87%,84%,61%,51%,85%,11%,88%,68%,67%,81,84,90,87,89,86,0.17,15%,Medicare shows only a Star Rating for this topic ,97%,98%,98%,97%,0.17,15%,Medicare shows only a Star Rating for this topic ,89,90,83,87%,90%,89%,87%,91%
H1045 ,Local CCP ,"PREFERRED CARE PARTNERS, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",79%,81%,62%,54%,83%,96%,99%,53%,79%,88%,80%,57%,46%,73%,12%,85%,49%,61%,83,88,90,87,88,87,0.16,17%,Medicare shows only a Star Rating for this topic ,100%,98%,98%,100%,0.16,17%,Medicare shows only a Star Rating for this topic ,89,90,99,86%,90%,89%,88%,88%
H1099 ,Local CCP ,HEALTH FIRST HEALTH PLANS ,"Health First Health Plans, Inc. ","Health First Shared Services, Inc. ",81%,81%,67%,51%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,52%,79%,88%,80%,56%,52%,83%,11%,86%,80%,74%,82,85,92,88,88,87,0.07,5%,Medicare shows only a Star Rating for this topic ,95%,97%,90%,100%,0.07,5%,Medicare shows only a Star Rating for this topic ,88,90,99,84%,89%,88%,90%,85%
H1109 ,Local CCP ,AETNA HEALTH INC.(GA) ,Aetna Medicare ,CVS Health Corporation ,71%,77%,66%,56%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,69%,96%,80%,54%,Not enough data available ,94%,12%,96%,58%,61%,82,84,92,86,88,86,0.23,14%,Medicare shows only a Star Rating for this topic ,100%,100%,100%,97%,0.23,14%,Medicare shows only a Star Rating for this topic ,88,91,98,82%,90%,87%,91%,86%
H1112 ,Local CCP ,"WELLCARE OF GEORGIA, INC. ",Wellcare ,Centene Corporation ,70%,67%,63%,52%,63%,91%,89%,27%,65%,78%,65%,56%,45%,62%,9%,85%,54%,48%,81,85,89,85,84,85,0.27,35%,Medicare shows only a Star Rating for this topic ,91%,90%,98%,100%,0.27,35%,Medicare shows only a Star Rating for this topic ,87,88,98,83%,86%,84%,96%,86%
H1119 ,Local CCP ,"TSG GUARD, INC. ",Valor Health Plan ,"The Schroer Group, Inc. ",Not enough data available ,81%,Plan too small to be measured ,No data available ,99%,97%,100%,Not enough data available ,77%,89%,Not enough data available ,No data available ,No data available ,Not enough data available ,10%,Not enough data available ,Not enough data available ,30%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.07,3%,Not enough data available ,Not enough data available ,Not enough data available ,97%,95%,0.07,3%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,99,92%,89%,93%,99%,86%
